#  Weerstation =De Bilt,,,,,,,,,,,,,,,,
#  Breedtegraad=  52.10; Lengtegraad=   5.18; Tijdzone=   1; Hoogte=   0. m,,,,,,,,,,,,,,,,
#  Y,M,D,H,GG,GD,GB,GN,T,RV,H,PS,U,D,N,R,h
#  -,-,-,-,W/m2,W/m2,W/m2,W/m2,C,%,g/kg,Pa,m/s,grd,-,mm,kJ/kg
#  ,,,,,,,,"x 0,1",,"x 0,1",,"x 0,1",,"x 0,1","x 0,1",
Y,M,D,H,GG,GD,GB,GN,T,RV,H,PS,U,D,N,R,h
2003,1,16,3,0,0,0,0,42,95,48,784,40,248,6,0,16.22
2003,1,16,4,0,0,0,0,40,93,47,757,40,248,6,0,15.77
2003,1,16,5,0,0,0,0,41,91,46,745,50,248,6,0,15.62
2003,1,16,6,0,0,0,0,39,91,45,735,40,248,6,0,15.17
2003,1,16,7,0,0,0,0,34,94,45,733,40,248,6,0,14.66
2003,1,16,8,0,0,0,0,35,93,45,730,50,248,6,0,14.76
2003,1,16,9,3,3,0,7,37,93,46,741,40,248,6,0,15.21
2003,1,16,10,47,40,7,80,43,91,47,756,50,248,8,0,16.07
2003,1,16,11,136,83,53,282,54,89,49,798,40,248,5,0,17.69
2003,1,16,12,206,105,101,396,64,87,52,836,40,248,4,0,19.46
2003,1,16,13,247,108,139,483,74,85,54,875,50,248,3,0,20.97
2003,1,16,14,147,128,19,66,76,85,55,887,40,248,9,0,21.43
2003,1,16,15,122,107,15,62,76,84,54,877,40,248,9,0,21.18
2003,1,16,16,114,67,47,304,76,85,55,887,50,225,5,0,21.43
2003,1,16,17,36,31,5,116,64,90,54,865,40,225,8,0,19.96
2003,1,16,18,0,0,0,0,55,91,51,822,50,248,6,0,18.29
2003,1,16,19,0,0,0,0,46,92,48,781,40,203,6,0,16.63
2003,1,16,20,0,0,0,0,45,94,49,792,30,203,6,0,16.78
2003,1,16,21,0,0,0,0,39,93,46,751,40,203,6,0,15.42
2003,1,16,22,0,0,0,0,40,96,48,781,60,203,6,0,16.02
2003,1,16,23,0,0,0,0,48,97,52,835,60,203,6,0,17.83
2003,1,16,24,0,0,0,0,50,97,52,846,50,203,6,0,18.03
2003,1,17,1,0,0,0,0,53,96,53,855,50,203,8,0,18.59
2003,1,17,2,0,0,0,0,50,95,51,829,40,203,8,0,17.78
2003,1,17,3,0,0,0,0,43,95,49,789,40,203,8,0,16.57
2003,1,17,4,0,0,0,0,41,95,48,778,50,203,8,0,16.12
2003,1,17,5,0,0,0,0,43,95,49,789,50,203,8,0,16.57
2003,1,17,6,0,0,0,0,41,93,47,762,70,203,8,0,15.87
2003,1,17,7,0,0,0,0,38,91,45,730,60,180,8,0,15.07
2003,1,17,8,0,0,0,0,36,90,44,712,50,180,8,0,14.61
2003,1,17,9,0,0,0,0,34,89,43,694,60,203,8,0,14.16
2003,1,17,10,17,16,1,6,35,89,43,699,50,180,8,0,14.26
2003,1,17,11,39,38,1,7,35,89,43,699,60,180,9,0,14.26
2003,1,17,12,64,61,3,11,37,85,42,677,60,203,9,0,14.21
2003,1,17,13,103,97,6,22,41,84,43,688,80,180,9,0,14.87
2003,1,17,14,169,132,37,130,40,81,41,659,60,180,8,0,14.27
2003,1,17,15,150,111,39,166,38,82,41,658,50,180,7,0,14.07
2003,1,17,16,106,72,34,216,35,81,39,636,40,180,7,0,13.26
2003,1,17,17,31,25,6,132,27,84,39,623,30,180,8,0,12.45
2003,1,17,18,0,0,0,0,20,88,38,621,30,158,8,0,11.49
2003,1,17,19,0,0,0,0,17,88,38,608,40,180,8,0,11.19
2003,1,17,20,0,0,0,0,17,89,38,615,40,180,8,0,11.19
2003,1,17,21,0,0,0,0,15,89,37,606,50,180,8,0,10.74
2003,1,17,22,0,0,0,0,19,85,37,596,50,203,8,0,11.14
2003,1,17,23,0,0,0,0,25,86,39,629,50,203,8,0,12.25
2003,1,17,24,0,0,0,0,27,91,42,675,50,203,8,1,13.20
2003,1,18,1,0,0,0,0,31,93,44,710,50,225,9,2,14.11
2003,1,18,2,0,0,0,0,33,95,45,736,50,203,9,0,14.56
2003,1,18,3,0,0,0,0,37,95,47,757,50,225,9,0,15.46
2003,1,18,4,0,0,0,0,39,95,47,767,40,225,9,0,15.67
2003,1,18,5,0,0,0,0,40,95,48,773,50,225,9,0,16.02
2003,1,18,6,0,0,0,0,41,96,49,786,40,203,9,0,16.37
2003,1,18,7,0,0,0,0,43,97,50,806,40,225,9,0,16.82
2003,1,18,8,0,0,0,0,44,98,51,820,40,225,9,0,17.17
2003,1,18,9,0,0,0,0,45,98,51,826,40,225,9,0,17.28
2003,1,18,10,14,14,0,4,48,98,52,843,40,225,9,0,17.83
2003,1,18,11,19,19,0,2,47,97,51,829,40,225,9,0,17.48
2003,1,18,12,47,46,1,6,48,97,52,835,50,225,9,0,17.83
2003,1,18,13,44,43,1,4,47,97,51,829,50,225,9,0,17.48
2003,1,18,14,58,56,2,7,53,93,51,829,40,225,9,0,18.09
2003,1,18,15,47,45,2,7,56,91,51,828,50,225,9,0,18.39
2003,1,18,16,17,17,0,2,56,91,51,828,50,203,9,0,18.39
2003,1,18,17,8,8,0,4,56,92,52,837,30,203,9,0,18.64
2003,1,18,18,0,0,0,0,55,91,51,822,30,203,9,0,18.29
2003,1,18,19,0,0,0,0,53,93,51,829,40,180,9,0,18.09
2003,1,18,20,0,0,0,0,49,93,50,806,40,180,9,0,17.43
2003,1,18,21,0,0,0,0,43,93,48,773,50,180,9,0,16.32
2003,1,18,22,0,0,0,0,41,94,48,770,40,158,9,0,16.12
2003,1,18,23,0,0,0,0,41,93,47,762,50,180,9,0,15.87
2003,1,18,24,0,0,0,0,35,91,44,715,50,158,9,0,14.51
2003,1,19,1,0,0,0,0,25,91,41,666,50,180,9,0,12.75
2003,1,19,2,0,0,0,0,20,91,40,642,50,180,9,0,11.99
2003,1,19,3,0,0,0,0,16,93,39,638,60,158,9,0,11.34
2003,1,19,4,0,0,0,0,19,90,39,631,60,158,9,0,11.64
2003,1,19,5,0,0,0,0,17,90,38,622,60,158,9,0,11.19
2003,1,19,6,0,0,0,0,18,89,38,619,50,158,9,0,11.29
2003,1,19,7,0,0,0,0,21,89,39,633,70,158,9,0,11.84
2003,1,19,8,0,0,0,0,22,88,39,630,70,158,9,0,11.94
2003,1,19,9,0,0,0,0,28,87,40,650,60,158,9,0,12.80
2003,1,19,10,22,21,1,10,35,84,41,660,70,158,9,0,13.76
2003,1,19,11,58,55,3,16,42,81,41,668,70,158,9,0,14.47
2003,1,19,12,100,93,7,25,47,79,42,675,70,158,9,4,15.23
2003,1,19,13,42,41,1,4,42,88,45,726,60,158,9,1,15.47
2003,1,19,14,42,41,1,4,51,86,47,756,40,158,9,3,16.88
2003,1,19,15,31,30,1,3,58,84,48,775,60,180,9,5,17.85
2003,1,19,16,11,11,0,1,59,92,53,854,50,203,9,3,19.20
2003,1,19,17,0,0,0,0,61,95,55,895,60,203,9,0,19.90
2003,1,19,18,0,0,0,0,67,92,56,903,60,225,9,0,20.76
2003,1,19,19,0,0,0,0,67,93,57,913,50,225,9,0,21.01
2003,1,19,20,0,0,0,0,71,91,57,918,60,203,9,0,21.42
2003,1,19,21,0,0,0,0,68,91,56,899,60,203,9,0,20.86
2003,1,19,22,0,0,0,0,65,92,55,891,40,203,9,0,20.31
2003,1,19,23,0,0,0,0,58,93,53,858,50,180,9,0,19.10
2003,1,19,24,0,0,0,0,62,91,53,863,50,180,9,8,19.50
2003,1,20,1,0,0,0,0,60,95,55,888,40,180,9,1,19.80
2003,1,20,2,0,0,0,0,65,94,56,910,50,203,9,0,20.56
2003,1,20,3,0,0,0,0,69,91,56,906,60,225,9,0,20.97
2003,1,20,4,0,0,0,0,70,90,56,902,60,203,9,2,21.07
2003,1,20,5,0,0,0,0,70,91,56,912,50,203,9,0,21.07
2003,1,20,6,0,0,0,0,68,89,54,880,50,203,9,0,20.36
2003,1,20,7,0,0,0,0,66,90,54,877,50,180,9,0,20.16
2003,1,20,8,0,0,0,0,62,91,53,863,50,180,9,0,19.50
2003,1,20,9,0,0,0,0,69,89,55,886,50,180,9,0,20.71
2003,1,20,10,19,18,1,7,72,88,55,894,50,180,9,0,21.02
2003,1,20,11,44,42,2,9,76,88,57,919,70,180,9,0,21.93
2003,1,20,12,69,66,3,12,85,86,59,955,70,180,9,0,23.34
2003,1,20,13,72,69,3,10,88,86,60,974,60,180,9,2,23.90
2003,1,20,14,61,59,2,8,84,90,62,992,60,180,9,2,23.99
2003,1,20,15,42,41,1,5,85,89,61,988,60,180,9,0,23.85
2003,1,20,16,36,35,1,8,86,88,61,983,60,180,9,0,23.95
2003,1,20,17,8,8,0,3,87,86,60,968,70,180,9,0,23.80
2003,1,20,18,0,0,0,0,86,87,60,972,80,180,9,1,23.70
2003,1,20,19,0,0,0,0,84,89,61,981,70,180,9,4,23.74
2003,1,20,20,0,0,0,0,79,92,61,980,60,180,9,10,23.24
2003,1,20,21,0,0,0,0,77,93,61,978,70,180,9,4,23.03
2003,1,20,22,0,0,0,0,76,93,60,971,60,180,9,1,22.68
2003,1,20,23,0,0,0,0,74,95,61,978,60,180,9,2,22.73
2003,1,20,24,0,0,0,0,75,95,61,985,60,180,9,6,22.83
2003,1,21,1,0,0,0,0,74,95,61,978,50,180,8,2,22.73
2003,1,21,2,0,0,0,0,74,95,61,978,50,180,8,14,22.73
2003,1,21,3,0,0,0,0,73,97,62,992,50,180,8,0,22.88
2003,1,21,4,0,0,0,0,76,95,61,992,50,180,8,0,22.93
2003,1,21,5,0,0,0,0,74,94,60,968,40,180,8,0,22.48
2003,1,21,6,0,0,0,0,66,95,57,926,30,180,8,0,20.91
2003,1,21,7,0,0,0,0,68,95,58,939,50,180,8,0,21.36
2003,1,21,8,0,0,0,0,66,93,56,907,40,180,8,0,20.66
2003,1,21,9,0,0,0,0,67,91,55,893,50,180,8,0,20.51
2003,1,21,10,36,34,2,24,73,90,57,920,40,158,9,0,21.62
2003,1,21,11,111,93,18,91,79,88,58,938,50,180,8,0,22.48
2003,1,21,12,144,124,20,72,84,86,59,948,50,180,8,0,23.24
2003,1,21,13,206,139,67,221,93,83,60,972,60,180,6,0,24.41
2003,1,21,14,197,137,60,202,92,80,58,931,60,180,7,0,23.81
2003,1,21,15,108,100,8,32,94,77,56,908,60,180,9,0,23.51
2003,1,21,16,125,77,48,280,93,77,56,902,50,180,6,0,23.41
2003,1,21,17,33,28,5,73,81,83,56,897,30,158,8,0,22.19
2003,1,21,18,0,0,0,0,77,84,55,883,40,158,8,0,21.53
2003,1,21,19,0,0,0,0,71,85,53,858,40,135,8,0,20.42
2003,1,21,20,0,0,0,0,66,88,53,858,40,135,8,0,19.91
2003,1,21,21,0,0,0,0,68,85,52,840,40,158,8,6,19.86
2003,1,21,22,0,0,0,0,65,90,54,871,40,158,8,0,20.06
2003,1,21,23,0,0,0,0,65,90,54,871,40,158,8,0,20.06
2003,1,21,24,0,0,0,0,71,87,54,878,40,158,8,0,20.67
2003,1,22,1,0,0,0,0,73,87,55,890,40,158,10,0,21.12
2003,1,22,2,0,0,0,0,73,88,56,900,40,158,10,11,21.37
2003,1,22,3,0,0,0,0,66,95,57,926,40,158,10,5,20.91
2003,1,22,4,0,0,0,0,66,94,57,916,40,135,10,0,20.91
2003,1,22,5,0,0,0,0,67,93,57,913,40,158,10,2,21.01
2003,1,22,6,0,0,0,0,69,95,59,945,50,180,10,0,21.72
2003,1,22,7,0,0,0,0,67,93,57,913,60,180,10,0,21.01
2003,1,22,8,0,0,0,0,71,89,56,898,50,180,10,0,21.17
2003,1,22,9,3,3,0,3,69,90,55,896,60,180,10,0,20.71
2003,1,22,10,6,6,0,1,77,85,55,893,60,180,10,0,21.53
2003,1,22,11,6,6,0,0,79,84,55,895,70,203,10,0,21.73
2003,1,22,12,6,6,0,0,81,85,57,918,70,203,10,0,22.44
2003,1,22,13,6,6,0,0,84,82,56,904,90,225,10,1,22.49
2003,1,22,14,6,6,0,0,82,84,57,914,70,225,10,0,22.54
2003,1,22,15,19,19,0,1,77,88,57,925,70,248,10,2,22.03
2003,1,22,16,14,14,0,1,74,92,59,947,50,248,10,0,22.23
2003,1,22,17,8,8,0,3,73,91,58,931,40,225,10,2,21.87
2003,1,22,18,0,0,0,0,68,94,58,929,40,225,10,11,21.36
2003,1,22,19,0,0,0,0,68,96,59,949,40,248,10,0,21.61
2003,1,22,20,0,0,0,0,69,96,59,955,30,248,10,0,21.72
2003,1,22,21,0,0,0,0,71,93,58,938,30,270,10,0,21.67
2003,1,22,22,0,0,0,0,69,93,57,925,30,248,10,0,21.22
2003,1,22,23,0,0,0,0,72,92,58,935,30,270,10,0,21.77
2003,1,22,24,0,0,0,0,72,90,57,914,30,270,10,0,21.52
2003,1,23,1,0,0,0,0,72,90,57,914,40,270,9,0,21.52
2003,1,23,2,0,0,0,0,69,93,57,925,30,270,9,0,21.22
2003,1,23,3,0,0,0,0,69,94,58,935,30,270,9,0,21.47
2003,1,23,4,0,0,0,0,68,95,58,939,20,270,9,1,21.36
2003,1,23,5,0,0,0,0,69,94,58,935,30,270,9,6,21.47
2003,1,23,6,0,0,0,0,69,97,60,965,30,293,9,0,21.97
2003,1,23,7,0,0,0,0,66,96,58,936,30,315,9,0,21.16
2003,1,23,8,0,0,0,0,67,95,58,932,30,315,9,0,21.26
2003,1,23,9,0,0,0,0,67,94,57,923,30,315,9,0,21.01
2003,1,23,10,3,3,0,0,70,92,57,922,30,315,9,0,21.32
2003,1,23,11,8,8,0,0,71,91,57,918,50,270,9,0,21.42
2003,1,23,12,17,17,0,1,72,90,57,914,40,270,9,0,21.52
2003,1,23,13,42,41,1,3,74,91,58,937,40,360,9,0,21.97
2003,1,23,14,47,46,1,4,75,89,57,923,50,360,9,0,21.83
2003,1,23,15,11,11,0,0,67,93,57,913,60,360,9,0,21.01
2003,1,23,16,8,8,0,0,68,89,54,880,50,360,9,0,20.36
2003,1,23,17,3,3,0,0,64,83,49,798,60,360,9,0,18.70
2003,1,23,18,0,0,0,0,55,84,47,759,40,360,9,0,17.29
2003,1,23,19,0,0,0,0,45,84,44,708,40,360,9,0,15.53
2003,1,23,20,0,0,0,0,31,90,42,687,30,270,9,0,13.61
2003,1,23,21,0,0,0,0,15,94,40,640,20,270,9,0,11.48
2003,1,23,22,0,0,0,0,9,94,38,613,20,270,9,0,10.38
2003,1,23,23,0,0,0,0,13,95,39,638,20,270,9,0,11.03
2003,1,23,24,0,0,0,0,-1,96,36,583,20,315,9,0,8.87
2003,1,24,1,0,0,0,0,1,98,37,603,20,315,4,0,9.32
2003,1,24,2,0,0,0,0,-4,97,36,576,20,315,4,0,8.56
2003,1,24,3,0,0,0,0,-6,99,36,579,20,315,4,0,8.36
2003,1,24,4,0,0,0,0,-11,99,34,558,20,315,4,0,7.36
2003,1,24,5,0,0,0,0,-21,99,32,519,10,293,4,0,5.85
2003,1,24,6,0,0,0,0,-14,99,34,546,10,315,4,0,7.05
2003,1,24,7,0,0,0,0,-21,99,32,519,10,293,4,0,5.85
2003,1,24,8,0,0,0,0,-27,99,31,496,10,225,4,0,4.99
2003,1,24,9,6,6,0,35,-22,99,32,515,10,180,4,0,5.74
2003,1,24,10,75,49,26,245,3,99,38,618,10,203,6,0,9.77
2003,1,24,11,161,90,71,336,37,95,47,757,10,180,5,0,15.46
2003,1,24,12,239,107,132,468,58,77,44,710,20,248,3,0,16.84
2003,1,24,13,286,107,179,569,67,74,45,726,20,225,1,0,18.01
2003,1,24,14,269,114,155,501,70,72,45,721,30,248,2,0,18.31
2003,1,24,15,214,108,106,401,71,74,46,747,30,248,4,0,18.66
2003,1,24,16,131,83,48,262,65,78,47,755,30,225,6,0,18.31
2003,1,24,17,33,30,3,36,47,86,45,735,30,225,9,0,15.98
2003,1,24,18,0,0,0,0,35,91,44,715,30,203,4,0,14.51
2003,1,24,19,0,0,0,0,36,94,46,743,30,203,4,0,15.11
2003,1,24,20,0,0,0,0,27,93,43,690,30,203,4,0,13.45
2003,1,24,21,0,0,0,0,31,93,44,710,30,203,4,0,14.11
2003,1,24,22,0,0,0,0,36,91,45,720,30,180,4,0,14.86
2003,1,24,23,0,0,0,0,32,91,43,700,30,180,4,0,13.96
2003,1,24,24,0,0,0,0,27,91,42,675,30,180,4,0,13.20
2003,1,25,1,0,0,0,0,33,91,44,705,40,203,8,0,14.31
2003,1,25,2,0,0,0,0,37,90,44,717,40,203,8,0,14.71
2003,1,25,3,0,0,0,0,33,91,44,705,30,203,8,0,14.31
2003,1,25,4,0,0,0,0,33,92,44,712,40,203,8,0,14.31
2003,1,25,5,0,0,0,0,28,92,43,688,40,180,8,0,13.55
2003,1,25,6,0,0,0,0,28,94,43,703,30,180,8,0,13.55
2003,1,25,7,0,0,0,0,23,94,42,678,40,203,8,0,12.79
2003,1,25,8,0,0,0,0,18,95,41,661,40,203,8,0,12.04
2003,1,25,9,0,0,0,0,31,92,43,702,40,203,8,0,13.86
2003,1,25,10,28,27,1,11,34,91,44,710,50,203,8,0,14.41
2003,1,25,11,61,58,3,14,39,89,44,719,40,180,9,0,14.92
2003,1,25,12,175,132,43,150,52,83,45,734,50,203,7,0,16.49
2003,1,25,13,244,136,108,337,58,78,44,719,60,203,5,0,16.84
2003,1,25,14,56,54,2,6,50,87,47,759,50,203,9,8,16.78
2003,1,25,15,25,25,0,2,46,95,50,806,50,203,8,6,17.13
2003,1,25,16,6,6,0,0,51,97,53,852,60,225,8,1,18.38
2003,1,25,17,0,0,0,0,53,97,54,864,60,248,8,0,18.84
2003,1,25,18,0,0,0,0,56,97,55,882,40,248,8,0,19.39
2003,1,25,19,0,0,0,0,61,98,57,923,30,270,8,0,20.40
2003,1,25,20,0,0,0,0,55,97,54,876,30,248,8,0,19.04
2003,1,25,21,0,0,0,0,46,97,51,823,20,270,8,0,17.38
2003,1,25,22,0,0,0,0,40,94,47,765,30,248,8,0,15.77
2003,1,25,23,0,0,0,0,41,96,49,786,30,270,8,0,16.37
2003,1,25,24,0,0,0,0,33,94,45,728,30,248,8,0,14.56
2003,1,26,1,0,0,0,0,30,95,45,720,30,248,9,0,14.25
2003,1,26,2,0,0,0,0,38,93,46,746,30,248,9,0,15.32
2003,1,26,3,0,0,0,0,29,94,44,708,30,248,9,0,13.90
2003,1,26,4,0,0,0,0,25,96,43,702,30,248,9,0,13.25
2003,1,26,5,0,0,0,0,25,97,44,710,30,248,9,0,13.50
2003,1,26,6,0,0,0,0,15,96,40,654,20,248,9,0,11.48
2003,1,26,7,0,0,0,0,9,98,40,639,20,225,9,0,10.88
2003,1,26,8,0,0,0,0,26,99,45,729,30,248,9,0,13.85
2003,1,26,9,6,6,0,14,29,99,46,745,20,225,9,0,14.40
2003,1,26,10,69,53,16,139,39,99,49,800,20,203,8,0,16.17
2003,1,26,11,72,68,4,19,47,97,51,829,30,225,9,0,17.48
2003,1,26,12,81,77,4,14,58,95,54,876,30,225,9,0,19.35
2003,1,26,13,83,79,4,12,64,94,56,904,30,225,9,2,20.46
2003,1,26,14,72,69,3,9,65,96,58,929,40,225,9,1,21.06
2003,1,26,15,36,35,1,3,62,97,57,920,40,225,9,2,20.50
2003,1,26,16,17,17,0,1,60,97,56,907,50,203,9,2,20.05
2003,1,26,17,3,3,0,0,59,98,56,910,50,203,9,4,19.95
2003,1,26,18,0,0,0,0,61,99,58,932,40,203,9,3,20.65
2003,1,26,19,0,0,0,0,68,99,61,978,40,225,9,2,22.12
2003,1,26,20,0,0,0,0,71,99,62,999,30,225,9,2,22.67
2003,1,26,21,0,0,0,0,76,99,64,1034,30,248,9,2,23.68
2003,1,26,22,0,0,0,0,86,99,69,1106,30,270,9,2,25.95
2003,1,26,23,0,0,0,0,94,99,73,1168,40,293,9,1,27.77
2003,1,26,24,0,0,0,0,96,99,74,1184,40,293,9,0,28.23
2003,1,27,1,0,0,0,0,95,98,72,1164,30,315,9,0,27.62
2003,1,27,2,0,0,0,0,94,97,71,1144,40,315,9,0,27.27
2003,1,27,3,0,0,0,0,92,97,70,1129,30,293,9,0,26.82
2003,1,27,4,0,0,0,0,89,97,69,1106,30,293,9,0,26.26
2003,1,27,5,0,0,0,0,87,97,68,1091,30,293,9,0,25.80
2003,1,27,6,0,0,0,0,88,97,68,1099,30,293,9,0,25.91
2003,1,27,7,0,0,0,0,86,97,67,1084,30,293,9,0,25.45
2003,1,27,8,0,0,0,0,83,97,66,1062,30,270,9,0,24.90
2003,1,27,9,3,3,0,2,86,97,67,1084,30,270,9,0,25.45
2003,1,27,10,53,49,4,36,94,94,69,1109,40,270,9,0,26.77
2003,1,27,11,61,58,3,13,94,94,69,1109,50,270,9,0,26.77
2003,1,27,12,72,69,3,11,101,92,71,1137,40,270,9,0,27.98
2003,1,27,13,100,95,5,17,106,90,71,1150,40,270,9,0,28.49
2003,1,27,14,111,104,7,21,111,88,72,1163,40,270,9,0,29.26
2003,1,27,15,75,71,4,13,108,88,71,1140,40,270,9,0,28.70
2003,1,27,16,78,73,5,28,99,90,68,1098,40,248,9,0,27.03
2003,1,27,17,28,26,2,19,97,92,69,1107,50,248,9,0,27.08
2003,1,27,18,0,0,0,0,86,95,66,1062,50,248,9,0,25.20
2003,1,27,19,0,0,0,0,82,98,66,1066,50,248,9,0,24.79
2003,1,27,20,0,0,0,0,86,95,66,1062,40,248,9,0,25.20
2003,1,27,21,0,0,0,0,90,95,68,1091,50,248,9,0,26.11
2003,1,27,22,0,0,0,0,91,95,68,1098,40,248,9,0,26.21
2003,1,27,23,0,0,0,0,97,90,67,1083,40,270,9,3,26.57
2003,1,27,24,0,0,0,0,92,95,69,1106,50,270,9,13,26.57
2003,1,28,1,0,0,0,0,85,97,67,1077,60,270,9,10,25.35
2003,1,28,2,0,0,0,0,82,95,64,1033,50,270,9,2,24.29
2003,1,28,3,0,0,0,0,79,89,59,948,50,270,9,0,22.73
2003,1,28,4,0,0,0,0,71,80,50,807,60,293,9,0,19.67
2003,1,28,5,0,0,0,0,63,77,45,735,60,293,9,0,17.60
2003,1,28,6,0,0,0,0,59,79,45,734,60,270,9,0,17.20
2003,1,28,7,0,0,0,0,61,78,45,735,60,270,9,0,17.40
2003,1,28,8,0,0,0,0,62,76,45,721,60,270,9,0,17.50
2003,1,28,9,3,3,0,4,61,76,44,716,70,270,9,0,17.15
2003,1,28,10,33,31,2,13,63,76,45,726,60,270,9,0,17.60
2003,1,28,11,58,55,3,12,67,75,46,736,50,270,9,0,18.26
2003,1,28,12,106,99,7,23,71,72,45,726,70,270,9,0,18.41
2003,1,28,13,125,117,8,25,73,70,44,716,90,270,9,0,18.37
2003,1,28,14,131,122,9,29,75,69,44,715,80,270,9,0,18.57
2003,1,28,15,53,51,2,6,70,74,46,741,80,270,9,1,18.56
2003,1,28,16,31,30,1,4,60,83,48,776,80,248,9,2,18.05
2003,1,28,17,14,14,0,4,56,86,48,782,60,248,9,13,17.64
2003,1,28,18,0,0,0,0,51,88,48,773,50,270,9,0,17.13
2003,1,28,19,0,0,0,0,49,84,45,728,50,270,9,0,16.18
2003,1,28,20,0,0,0,0,46,80,42,679,50,270,9,0,15.13
2003,1,28,21,0,0,0,0,49,80,43,693,60,270,9,1,15.68
2003,1,28,22,0,0,0,0,45,87,45,733,30,293,9,0,15.78
2003,1,28,23,0,0,0,0,50,85,46,742,60,270,9,1,16.53
2003,1,28,24,0,0,0,0,49,89,48,771,50,270,9,19,16.93
2003,1,29,1,0,0,0,0,46,95,50,806,70,270,8,7,17.13
2003,1,29,2,0,0,0,0,42,93,47,767,40,293,8,1,15.97
2003,1,29,3,0,0,0,0,41,93,47,762,50,270,8,12,15.87
2003,1,29,4,0,0,0,0,37,93,46,741,30,293,8,7,15.21
2003,1,29,5,0,0,0,0,40,92,46,748,50,270,8,10,15.52
2003,1,29,6,0,0,0,0,39,93,46,751,40,270,8,7,15.42
2003,1,29,7,0,0,0,0,44,94,49,786,60,270,8,11,16.67
2003,1,29,8,0,0,0,0,44,93,48,778,50,270,8,1,16.42
2003,1,29,9,0,0,0,0,40,94,47,765,50,248,8,0,15.77
2003,1,29,10,14,14,0,2,43,97,50,806,20,360,8,3,16.82
2003,1,29,11,69,65,4,16,42,94,48,775,50,360,9,0,16.22
2003,1,29,12,108,101,7,23,43,92,47,764,60,360,9,0,16.07
2003,1,29,13,158,145,13,39,55,85,48,768,60,360,9,0,17.54
2003,1,29,14,264,136,128,389,62,81,48,768,70,360,4,0,18.25
2003,1,29,15,197,130,67,236,54,79,44,709,80,360,6,0,16.44
2003,1,29,16,114,95,19,93,53,83,46,739,60,270,8,0,16.84
2003,1,29,17,11,11,0,2,42,91,46,751,50,360,8,0,15.72
2003,1,29,18,0,0,0,0,33,88,42,681,30,270,8,0,13.81
2003,1,29,19,0,0,0,0,26,92,42,678,30,315,8,2,13.10
2003,1,29,20,0,0,0,0,39,90,45,727,40,270,8,1,15.17
2003,1,29,21,0,0,0,0,35,91,44,715,30,270,8,0,14.51
2003,1,29,22,0,0,0,0,25,92,42,673,40,315,8,0,13.00
2003,1,29,23,0,0,0,0,22,89,39,637,30,270,8,0,11.94
2003,1,29,24,0,0,0,0,16,92,39,631,30,315,8,2,11.34
2003,1,30,1,0,0,0,0,10,94,38,618,20,315,8,6,10.48
2003,1,30,2,0,0,0,0,10,95,39,624,20,293,8,0,10.73
2003,1,30,3,0,0,0,0,8,98,39,635,20,270,8,3,10.53
2003,1,30,4,0,0,0,0,12,93,38,620,30,315,8,0,10.68
2003,1,30,5,0,0,0,0,11,91,37,602,30,315,8,0,10.33
2003,1,30,6,0,0,0,0,8,94,38,609,20,293,8,0,10.28
2003,1,30,7,0,0,0,0,15,87,37,593,30,270,8,3,10.74
2003,1,30,8,0,0,0,0,-4,95,35,564,20,293,8,2,8.31
2003,1,30,9,0,0,0,0,-2,96,36,578,30,270,8,0,8.77
2003,1,30,10,33,32,1,12,4,94,37,591,30,248,9,0,9.62
2003,1,30,11,89,83,6,26,9,93,37,607,30,248,9,0,10.13
2003,1,30,12,206,139,67,219,16,88,37,604,30,270,6,0,10.84
2003,1,30,13,147,136,11,33,22,81,36,580,20,270,9,12,11.20
2003,1,30,14,50,49,1,4,4,97,38,610,10,293,9,0,9.87
2003,1,30,15,217,126,91,313,10,93,38,611,20,270,5,0,10.48
2003,1,30,16,128,97,31,146,12,93,38,620,30,293,7,8,10.68
2003,1,30,17,17,16,1,5,3,97,37,606,50,45,8,0,9.52
2003,1,30,18,0,0,0,0,7,90,36,579,50,23,8,0,9.68
2003,1,30,19,0,0,0,0,3,80,31,500,80,23,8,0,8.03
2003,1,30,20,0,0,0,0,-6,77,28,451,40,23,8,0,6.37
2003,1,30,21,0,0,0,0,-8,72,26,415,50,23,8,0,5.67
2003,1,30,22,0,0,0,0,-10,75,26,426,40,23,8,0,5.47
2003,1,30,23,0,0,0,0,-14,73,25,403,40,23,8,0,4.81
2003,1,30,24,0,0,0,0,-20,71,23,375,30,23,8,0,3.71
2003,1,31,1,0,0,0,0,-34,82,24,390,20,360,6,0,2.54
2003,1,31,2,0,0,0,0,-38,87,25,402,20,270,6,0,2.39
2003,1,31,3,0,0,0,0,-37,89,26,414,20,23,6,0,2.74
2003,1,31,4,0,0,0,0,-38,88,25,406,10,270,6,0,2.39
2003,1,31,5,0,0,0,0,-55,93,23,378,10,23,6,0,0.17
2003,1,31,6,0,0,0,0,-36,88,25,412,10,360,6,0,2.59
2003,1,31,7,0,0,0,0,-41,90,25,406,10,270,6,0,2.08
2003,1,31,8,0,0,0,0,-23,76,24,392,20,23,6,0,3.65
2003,1,31,9,6,6,0,83,-19,71,23,378,20,23,6,0,3.81
2003,1,31,10,47,44,3,22,-18,70,23,375,20,45,9,0,3.91
2003,1,31,11,139,110,29,122,-15,65,22,356,30,45,8,0,3.96
